Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
развиваться	_	V	B1	LM	2	развивается	Sing.3.Pres/Fut	_	_	_	_
развиваться	_	V	B1	LM	3	развиваются	Plur.3.Pres/Fut	_	_	_	_
предлог	_	N.Masc.Inan	B1	LM	1	предлогом	Ins.Sing	_	_	_	_
предлог	_	N.Masc.Inan	B1	LM	2	предлогами	Ins.Plur	_	_	_	_
предлог	_	N.Masc.Inan	B1	LM	3	предлог	Acc.Sing	_	_	_	_
лингвистика	_	N.Fem.Inan	B1	LM	1	лингвистики	Gen.Sing	_	_	_	_
лингвистика	_	N.Fem.Inan	B1	LM	2	лингвистике	Loc.Sing	_	_	_	_
лингвистика	_	N.Fem.Inan	B1	LM	3	лингвистику	Acc.Sing	_	_	_	_
развитие	_	N.Neut.Inan	B1	LM	1	развития	Gen.Sing	_	_	_	_
развитие	_	N.Neut.Inan	B1	LM	2	развитие	Acc.Sing	_	_	_	_
развитие	_	N.Neut.Inan	B1	LM	3	развитии	Loc.Sing	_	_	_	_
разделять	_	V	B1	LM	1	разделяет	Sing.3.Pres/Fut	_	_	_	_
разделять	_	V	B1	LM	2	разделяла	Fem.Sing.Past	_	_	_	_
разделять	_	V	B1	LM	3	разделяют	Plur.3.Pres/Fut	_	_	_	_
разделяться	_	V	B1	LM	1	разделяются	Plur.3.Pres/Fut	_	_	_	_
разделяться	_	A	B1	LM	2	разделяющиеся	Nom.Plur	_	_	_	_
разделяться	_	V	B1	LM	3	разделяется	Sing.3.Pres/Fut	_	_	_	_
разница	_	N.Fem.Inan	B1	Golosa, LM	1	разница	Nom.Sing	_	_	_	_
разница	_	N.Fem.Inan	B1	Golosa, LM	2	разницы	Gen.Sing	_	_	_	_
разница	_	N.Fem.Inan	B1	Golosa, LM	3	разницу	Acc.Sing	_	_	_	_
разрешать	_	V	B1	Golosa, LM	1	разрешает	Sing.3.Pres/Fut	_	_	_	_
разрешать	_	V	B1	Golosa, LM	2	разрешают	Plur.3.Pres/Fut	_	_	_	_
разрешать	_	V	B1	Golosa, LM	3	разрешать	Inf	_	_	_	_
расписание	_	N.Neut.Inan	B1	Golosa, LM	1	расписания	Gen.Sing	_	_	_	_
расписание	_	N.Neut.Inan	B1	Golosa, LM	2	расписанию	Dat.Sing	_	_	_	_
расписание	_	N.Neut.Inan	B1	Golosa, LM	3	расписание	Acc.Sing	_	_	_	_
революция	_	N.Fem.Inan	B1	Golosa, LM	1	революции	Gen.Sing	_	_	_	_
революция	_	N.Fem.Inan	B1	Golosa, LM	2	революция	Nom.Sing	_	_	_	_
революция	_	N.Fem.Inan	B1	Golosa, LM	3	революцию	Acc.Sing	_	_	_	_
редкий	_	A	B1	LM	1	редки	Plur	_	_	_	_
редкий	_	A	B1	LM	2	редкое	Nom.Neut.Sing	_	_	_	_
редкий	_	A	B1	LM	3	редкие	Nom.Plur	_	_	_	_
резать	_	V	B1	LM	1	режет	Sing.3.Pres/Fut	_	_	_	_
резать	_	V	B1	LM	2	резать	Inf	_	_	_	_
резать	_	V	B1	LM	3	режут	Plur.3.Pres/Fut	_	_	_	_
ректор	_	N.Masc.Anim	B1	LM	1	ректорами	Ins.Plur	_	_	_	_
ректор	_	N.Masc.Anim	B1	LM	2	ректор	Nom.Sing	_	_	_	_
рецепт	_	N.Masc.Inan	B1	Golosa, LM	1	рецепт	Nom.Sing	_	_	_	_
рецепт	_	N.Masc.Inan	B1	Golosa, LM	2	рецептов	Gen.Plur	_	_	_	_
рецепт	_	N.Masc.Inan	B1	Golosa, LM	3	рецепты	Nom.Plur	_	_	_	_
речь	_	N.Fem.Inan	B1	Golosa, LM	1	речь	Nom.Sing	_	_	_	_
речь	_	N.Fem.Inan	B1	Golosa, LM	2	речи	Gen.Sing	_	_	_	_
речь	_	N.Fem.Inan	B1	Golosa, LM	3	речью	Ins.Sing	_	_	_	_
решительный	_	A	B1	LM	1	решительным	Ins.Masc.Sing	_	_	_	_
решительный	_	A	B1	LM	2	решительный	Inan.Acc.Masc.Sing	_	_	_	_
решительный	_	A	B1	LM	3	решительных	Gen.Plur	_	_	_	_
рисунок	_	N.Masc.Inan	B1	LM	1	рис	Nom.Sing	_	_	_	_
рисунок	_	N.Masc.Inan	B1	LM	2	рисунок	Acc.Sing	_	_	_	_
рисунок	_	N.Masc.Inan	B1	LM	3	рисунка	Gen.Sing	_	_	_	_
рождество	_	N.Neut.Inan	B1	Golosa, LM	1	рождества	Gen.Sing	_	_	_	_
рождество	_	N.Neut.Inan	B1	Golosa, LM	2	рождеством	Ins.Sing	_	_	_	_
рождество	_	N.Neut.Inan	B1	Golosa, LM	3	рождество	Acc.Sing	_	_	_	_
роза	_	N.Fem.Inan	B1	MiP, LM	1	розы	Nom.Plur	_	_	_	_
роза	_	N.Fem.Inan	B1	MiP, LM	2	роз	Gen.Plur	_	_	_	_
роза	_	N.Fem.Inan	B1	MiP, LM	3	розами	Ins.Plur	_	_	_	_
розовый	_	A	B1	Golosa, LM	1	розовые	Nom.Plur	_	_	_	_
розовый	_	A	B1	Golosa, LM	2	розовыми	Ins.Plur	_	_	_	_
розовый	_	A	B1	Golosa, LM	3	розовое	Nom.Neut.Sing	_	_	_	_
рояль	_	N.Masc.Inan	B1	Golosa, LM	1	рояля	Gen.Sing	_	_	_	_
рояль	_	N.Masc.Inan	B1	Golosa, LM	2	рояле	Loc.Sing	_	_	_	_
рояль	_	N.Masc.Inan	B1	Golosa, LM	3	рояль	Nom.Sing	_	_	_	_
ругать	_	V	B1	LM	1	ругать	Inf	_	_	_	_
ругать	_	V	B1	LM	2	ругали	Plur.Past	_	_	_	_
ругать	_	V	B1	LM	3	ругают	Plur.3.Pres/Fut	_	_	_	_
руководитель	_	N.Masc.Anim	B1	Golosa, LM	1	руководитель	Nom.Sing	_	_	_	_
руководитель	_	N.Masc.Anim	B1	Golosa, LM	2	руководителя	Gen.Sing	_	_	_	_
руководитель	_	N.Masc.Anim	B1	Golosa, LM	3	руководителей	Gen.Plur	_	_	_	_
руководить	_	V	B1	LM	1	руководить	Inf	_	_	_	_
руководить	_	V	B1	LM	2	руководил	Masc.Sing.Past	_	_	_	_
руководить	_	V	B1	LM	3	руководит	Sing.3.Pres/Fut	_	_	_	_
рыбак	_	N.Masc.Anim	B1	LM	1	рыбаки	Nom.Plur	_	_	_	_
рыбак	_	N.Masc.Anim	B1	LM	2	рыбак	Nom.Sing	_	_	_	_
рыбак	_	N.Masc.Anim	B1	LM	3	рыбаков	Gen.Plur	_	_	_	_
некогда	_	V	B1	LM	1	некогда		_	_	_	_
салют	_	N.Masc.Inan	B1	LM	1	салют	Nom.Sing	_	_	_	_
салют	_	N.Masc.Inan	B1	LM	2	салюты	Nom.Plur	_	_	_	_
самовар	_	N.Masc.Inan	B1	MiP, LM	1	самовары	Nom.Plur	_	_	_	_
самовар	_	N.Masc.Inan	B1	MiP, LM	2	самовара	Gen.Sing	_	_	_	_
самовар	_	N.Masc.Inan	B1	MiP, LM	3	самовар	Nom.Sing	_	_	_	_
свежий	_	A	B1	Golosa, LM	1	свежий	Nom.Masc.Sing	_	_	_	_
свежий	_	A	B1	Golosa, LM	2	свежем	Loc.Masc.Sing	_	_	_	_
свежий	_	A	B1	Golosa, LM	3	свежая	Nom.Fem.Sing	_	_	_	_
свинья	_	N.Fem.Anim	B1	LM	1	свиньи	Nom.Plur	_	_	_	_
свинья	_	N.Fem.Anim	B1	LM	2	свиней	Acc.Plur	_	_	_	_
свинья	_	N.Fem.Anim	B1	LM	3	свинья	Nom.Sing	_	_	_	_
виться	_	V	B1	LM	1	виться	Inf	_	_	_	_
виться	_	V	B1	LM	2	вьётся	Sing.3.Pres/Fut	_	_	_	_
виться	_	A	B1	LM	3	вьющихся	Gen.Plur	_	_	_	_
свитер	_	N.Masc.Inan	B1	Golosa, MiP, LM, Поехали	1	свитере	Loc.Sing	_	_	_	_
свитер	_	N.Masc.Inan	B1	Golosa, MiP, LM, Поехали	2	свитера	Acc.Plur	_	_	_	_
свитер	_	N.Masc.Inan	B1	Golosa, MiP, LM, Поехали	3	свитер	Acc.Sing	_	_	_	_
свобода	_	N.Fem.Inan	B1	MiP, LM	1	свободы	Gen.Sing	_	_	_	_
свобода	_	N.Fem.Inan	B1	MiP, LM	2	свобода	Nom.Sing	_	_	_	_
свобода	_	N.Fem.Inan	B1	MiP, LM	3	свободу	Acc.Sing	_	_	_	_
связь	_	N.Fem.Inan	B1	Golosa, LM	1	связи	Loc.Sing	_	_	_	_
связь	_	N.Fem.Inan	B1	Golosa, LM	2	связь	Nom.Sing	_	_	_	_
связь	_	N.Fem.Inan	B1	Golosa, LM	3	связей	Gen.Plur	_	_	_	_
сгорать	_	V	B1	LM	1	сгорает	Sing.3.Pres/Fut	_	_	_	_
сгорать	_	V	B1	LM	2	сгорают	Plur.3.Pres/Fut	_	_	_	_
сельский	_	A	B1	LM	1	сельских	Gen.Plur	_	_	_	_
сельский	_	A	B1	LM	2	сельского	Gen.Neut.Sing	_	_	_	_
сельский	_	A	B1	LM	3	сельской	Loc.Fem.Sing	_	_	_	_
слог	_	N.Masc.Inan	B1	LM	1	слогом	Ins.Sing	_	_	_	_
слог	_	N.Masc.Inan	B1	LM	2	слога	Gen.Sing	_	_	_	_
слог	_	N.Masc.Inan	B1	LM	3	слогов	Gen.Plur	_	_	_	_
алгебра	_	N.Fem.Inan	B1	LM	1	алгебры	Gen.Sing	_	_	_	_
алгебра	_	N.Fem.Inan	B1	LM	2	алгебре	Dat.Sing	_	_	_	_
алгебра	_	N.Fem.Inan	B1	LM	3	алгебра	Nom.Sing	_	_	_	_
семестр	_	N.Masc.Inan	B1	LM	1	семестре	Loc.Sing	_	_	_	_
семестр	_	N.Masc.Inan	B1	LM	2	семестра	Gen.Sing	_	_	_	_
семестр	_	N.Masc.Inan	B1	LM	3	семестры	Acc.Plur	_	_	_	_
семинар	_	N.Masc.Inan	B1	Golosa, LM	1	семинары	Nom.Plur	_	_	_	_
семинар	_	N.Masc.Inan	B1	Golosa, LM	2	семинара	Gen.Sing	_	_	_	_
семинар	_	N.Masc.Inan	B1	Golosa, LM	3	семинаре	Loc.Sing	_	_	_	_
серебро	_	N.Neut.Inan	B1	LM	1	серебро	Acc.Sing	_	_	_	_
серебро	_	N.Neut.Inan	B1	LM	2	серебра	Gen.Sing	_	_	_	_
серебро	_	N.Neut.Inan	B1	LM	3	серебре	Loc.Sing	_	_	_	_
серебряный	_	A	B1	LM	1	серебряные	Nom.Plur	_	_	_	_
серебряный	_	A	B1	LM	2	серебряными	Ins.Plur	_	_	_	_
серебряный	_	A	B1	LM	3	серебряную	Acc.Fem.Sing	_	_	_	_
середина	_	N.Fem.Inan	B1	Golosa, LM	1	середине	Loc.Sing	_	_	_	_
середина	_	N.Fem.Inan	B1	Golosa, LM	2	середины	Gen.Sing	_	_	_	_
середина	_	N.Fem.Inan	B1	Golosa, LM	3	середину	Acc.Sing	_	_	_	_
сессия	_	N.Fem.Inan	B1	LM	1	сессии	Gen.Sing	_	_	_	_
сессия	_	N.Fem.Inan	B1	LM	2	сессия	Nom.Sing	_	_	_	_
сессия	_	N.Fem.Inan	B1	LM	3	сессию	Acc.Sing	_	_	_	_
сибирский	_	A	B1	LM	1	сибирской	Gen.Fem.Sing	_	_	_	_
сибирский	_	A	B1	LM	2	сибирского	Gen.Neut.Sing	_	_	_	_
сибирский	_	A	B1	LM	3	сибирский	Nom.Masc.Sing	_	_	_	_
сила	_	N.Fem.Inan	B1	MiP, LM	1	сил	Gen.Plur	_	_	_	_
сила	_	N.Fem.Inan	B1	MiP, LM	2	силу	Acc.Sing	_	_	_	_
сила	_	N.Fem.Inan	B1	MiP, LM	3	силы	Gen.Sing	_	_	_	_
символ	_	N.Masc.Inan	B1	LM	1	символ	Nom.Sing	_	_	_	_
символ	_	N.Masc.Inan	B1	LM	2	символа	Gen.Sing	_	_	_	_
символ	_	N.Masc.Inan	B1	LM	3	символом	Ins.Sing	_	_	_	_
ситуация	_	N.Fem.Inan	B1	LM	1	ситуация	Nom.Sing	_	_	_	_
ситуация	_	N.Fem.Inan	B1	LM	2	ситуации	Loc.Sing	_	_	_	_
ситуация	_	N.Fem.Inan	B1	LM	3	ситуацию	Acc.Sing	_	_	_	_
скидка	_	N.Fem.Inan	B1	Golosa, LM	1	скидок	Gen.Plur	_	_	_	_
скидка	_	N.Fem.Inan	B1	Golosa, LM	2	скидки	Acc.Plur	_	_	_	_
скидка	_	N.Fem.Inan	B1	Golosa, LM	3	скидка	Nom.Sing	_	_	_	_
скорость	_	N.Fem.Inan	B1	LM	1	скоростью	Ins.Sing	_	_	_	_
скорость	_	N.Fem.Inan	B1	LM	2	скорость	Nom.Sing	_	_	_	_
скорость	_	N.Fem.Inan	B1	LM	3	скорости	Gen.Sing	_	_	_	_
скромный	_	A	B1	LM	1	скромный	Nom.Masc.Sing	_	_	_	_
скромный	_	A	B1	LM	2	скромные	Nom.Plur	_	_	_	_
скромный	_	A	B1	LM	3	скромное	Inan.Acc.Neut.Sing	_	_	_	_
слабый	_	A	B1	Golosa, LM	1	слабых	Gen.Plur	_	_	_	_
слабый	_	A	B1	Golosa, LM	2	слабый	Nom.Masc.Sing	_	_	_	_
слабый	_	A	B1	Golosa, LM	3	слабая	Nom.Fem.Sing	_	_	_	_
славянский	_	A	B1	LM	1	славянской	Gen.Fem.Sing	_	_	_	_
славянский	_	A	B1	LM	2	славянских	Gen.Plur	_	_	_	_
славянский	_	A	B1	LM	3	славянского	Gen.Neut.Sing	_	_	_	_
сломать	_	V	B1	LM	1	сломать	Inf	_	_	_	_
сломать	_	V	B1	LM	2	сломал	Masc.Sing.Past	_	_	_	_
сломать	_	V	B1	LM	3	сломали	Plur.Past	_	_	_	_
слон	_	N.Masc.Anim	B1	LM	1	слоны	Nom.Plur	_	_	_	_
слон	_	N.Masc.Anim	B1	LM	2	слон	Nom.Sing	_	_	_	_
слон	_	N.Masc.Anim	B1	LM	3	слонов	Gen.Plur	_	_	_	_
служить	_	V	B1	Golosa, LM	1	служит	Sing.3.Pres/Fut	_	_	_	_
служить	_	V	B1	Golosa, LM	2	служить	Inf	_	_	_	_
служить	_	V	B1	Golosa, LM	3	служат	Plur.3.Pres/Fut	_	_	_	_
смысл	_	N.Masc.Inan	B1	LM	1	смысле	Loc.Sing	_	_	_	_
смысл	_	N.Masc.Inan	B1	LM	2	смысла	Gen.Sing	_	_	_	_
смысл	_	N.Masc.Inan	B1	LM	3	смысл	Acc.Sing	_	_	_	_
снимать	_	V	B1	LM	1	снимать	Inf	_	_	_	_
снимать	_	V	B1	LM	2	снимал	Masc.Sing.Past	_	_	_	_
снимать	_	V	B1	LM	3	снимает	Sing.3.Pres/Fut	_	_	_	_
собираться	_	V	B1	Golosa, LM	1	собирается	Sing.3.Pres/Fut	_	_	_	_
собираться	_	V	B1	Golosa, LM	2	собираются	Plur.3.Pres/Fut	_	_	_	_
собираться	_	V	B1	Golosa, LM	3	собирались	Plur.Past	_	_	_	_
советоваться	_	V	B1	LM	1	советоваться	Inf	_	_	_	_
советоваться	_	V	B1	LM	2	советовалась	Fem.Sing.Past	_	_	_	_
советоваться	_	V	B1	LM	3	советуются	Plur.3.Pres/Fut	_	_	_	_
советский	_	A	B1	MiP, LM	1	советской	Gen.Fem.Sing	_	_	_	_
советский	_	A	B1	MiP, LM	2	советских	Gen.Plur	_	_	_	_
советский	_	A	B1	MiP, LM	3	советский	Nom.Masc.Sing	_	_	_	_
соглашаться	_	V	B1	LM	1	соглашаться	Inf	_	_	_	_
соглашаться	_	V	B1	LM	2	соглашался	Masc.Sing.Past	_	_	_	_
соглашаться	_	V	B1	LM	3	соглашается	Sing.3.Pres/Fut	_	_	_	_
создавать	_	V	B1	LM	1	создавать	Inf	_	_	_	_
создавать	_	V	B1	LM	2	создаёт	Sing.3.Pres/Fut	_	_	_	_
создавать	_	V	B1	LM	3	создают	Plur.3.Pres/Fut	_	_	_	_
солдат	_	N.Masc.Anim	B1	LM	1	солдаты	Nom.Plur	_	_	_	_
солдат	_	N.Masc.Anim	B1	LM	2	солдат	Gen.Plur	_	_	_	_
солдат	_	N.Masc.Anim	B1	LM	3	солдатами	Ins.Plur	_	_	_	_
сомневаться	_	V	B1	Golosa, LM	1	сомневаться	Inf	_	_	_	_
сомневаться	_	V	B1	Golosa, LM	2	сомневаюсь	Sing.1.Pres/Fut	_	_	_	_
сомневаться	_	V	B1	Golosa, LM	3	сомневается	Sing.3.Pres/Fut	_	_	_	_
сон	_	N.Masc.Inan	B1	MiP, LM	1	сне	Loc.Sing	_	_	_	_
сон	_	N.Masc.Inan	B1	MiP, LM	2	сон	Nom.Sing	_	_	_	_
сон	_	N.Masc.Inan	B1	MiP, LM	3	сна	Gen.Sing	_	_	_	_
соревнование	_	N.Neut.Inan	B1	LM	1	соревнований	Gen.Plur	_	_	_	_
соревнование	_	N.Neut.Inan	B1	LM	2	соревнования	Nom.Plur	_	_	_	_
соревнование	_	N.Neut.Inan	B1	LM	3	соревнованиях	Loc.Plur	_	_	_	_
шутить	_	V	B1		1	шутить	Inf	_	_	_	_
шутить	_	V	B1		2	шутят	Plur.3.Pres/Fut	_	_	_	_
шутить	_	V	B1		3	шучу	Sing.1.Pres/Fut	_	_	_	_
состоять	_	V	B1	LM	1	состоит	Sing.3.Pres/Fut	_	_	_	_
состоять	_	V	B1	LM	2	состоял	Masc.Sing.Past	_	_	_	_
состоять	_	V	B1	LM	3	состоят	Plur.3.Pres/Fut	_	_	_	_
соус	_	N.Masc.Inan	B1	Golosa, LM	1	соусе	Loc.Sing	_	_	_	_
соус	_	N.Masc.Inan	B1	Golosa, LM	2	соусом	Ins.Sing	_	_	_	_
соус	_	N.Masc.Inan	B1	Golosa, LM	3	соус	Acc.Sing	_	_	_	_
сохранять	_	V	B1	LM	1	сохраняет	Sing.3.Pres/Fut	_	_	_	_
сохранять	_	V	B1	LM	2	сохраняя	Pres/Fut	_	_	_	_
сохранять	_	V	B1	LM	3	сохранять	Inf	_	_	_	_
социализм	_	N.Masc.Inan	B1	LM	1	социализма	Gen.Sing	_	_	_	_
социализм	_	N.Masc.Inan	B1	LM	2	социализме	Loc.Sing	_	_	_	_
социализм	_	N.Masc.Inan	B1	LM	3	социализм	Nom.Sing	_	_	_	_
социальный	_	A	B1	LM	1	социальных	Gen.Plur	_	_	_	_
социальный	_	A	B1	LM	2	социальной	Gen.Fem.Sing	_	_	_	_
социальный	_	A	B1	LM	3	социального	Gen.Masc.Sing	_	_	_	_
союз	_	N.Masc.Inan	B1	LM	1	союз	Nom.Sing	_	_	_	_
союз	_	N.Masc.Inan	B1	LM	2	союза	Gen.Sing	_	_	_	_
союз	_	N.Masc.Inan	B1	LM	3	союзе	Loc.Sing	_	_	_	_
спасать	_	V	B1	MiP, LM	1	спасает	Sing.3.Pres/Fut	_	_	_	_
спасать	_	V	B1	MiP, LM	2	спасать	Inf	_	_	_	_
спасать	_	V	B1	MiP, LM	3	спасал	Masc.Sing.Past	_	_	_	_
спектакль	_	N.Masc.Inan	B1	Golosa, LM	1	спектакль	Nom.Sing	_	_	_	_
спектакль	_	N.Masc.Inan	B1	Golosa, LM	2	спектакле	Loc.Sing	_	_	_	_
спектакль	_	N.Masc.Inan	B1	Golosa, LM	3	спектакля	Gen.Sing	_	_	_	_
специальный	_	A	B1	LM	1	специальных	Gen.Plur	_	_	_	_
специальный	_	A	B1	LM	2	специальную	Acc.Fem.Sing	_	_	_	_
специальный	_	A	B1	LM	3	специальные	Nom.Plur	_	_	_	_
спешить	_	V	B1	MiP, LM	1	спешат	Plur.3.Pres/Fut	_	_	_	_
спешить	_	V	B1	MiP, LM	2	спешил	Masc.Sing.Past	_	_	_	_
спешить	_	V	B1	MiP, LM	3	спеша	Pres/Fut	_	_	_	_
спина	_	N.Fem.Inan	B1	Golosa, LM	1	спиной	Ins.Sing	_	_	_	_
спина	_	N.Fem.Inan	B1	Golosa, LM	2	спину	Acc.Sing	_	_	_	_
спина	_	N.Fem.Inan	B1	Golosa, LM	3	спине	Loc.Sing	_	_	_	_
список	_	N.Masc.Inan	B1	MiP, LM	1	список	Acc.Sing	_	_	_	_
список	_	N.Masc.Inan	B1	MiP, LM	2	списка	Gen.Sing	_	_	_	_
список	_	N.Masc.Inan	B1	MiP, LM	3	списки	Acc.Plur	_	_	_	_
спорить	_	V	B1	MiP, LM	1	спорить	Inf	_	_	_	_
спорить	_	V	B1	MiP, LM	2	спорят	Plur.3.Pres/Fut	_	_	_	_
спорить	_	V	B1	MiP, LM	3	спорили	Plur.Past	_	_	_	_
способный	_	A	B1	LM	1	способны	Plur	_	_	_	_
способный	_	A	B1	LM	2	способен	Masc.Sing	_	_	_	_
способный	_	A	B1	LM	3	способно	Neut.Sing	_	_	_	_
спутник	_	N.Masc.Inan	B1	LM	1	спутников	Gen.Plur	_	_	_	_
спутник	_	N.Masc.Inan	B1	LM	2	спутника	Gen.Sing	_	_	_	_
спутник	_	N.Masc.Inan	B1	LM	3	спутники	Acc.Plur	_	_	_	_
сравнивать	_	V	B1	LM	1	сравнивать	Inf	_	_	_	_
сравнивать	_	V	B1	LM	2	сравнивают	Plur.3.Pres/Fut	_	_	_	_
сравнивать	_	V	B1	LM	3	сравнивая	Pres/Fut	_	_	_	_
стараться	_	V	B1	Golosa, LM	1	стараюсь	Sing.1.Pres/Fut	_	_	_	_
стараться	_	V	B1	Golosa, LM	2	старался	Masc.Sing.Past	_	_	_	_
стараться	_	V	B1	Golosa, LM	3	старается	Sing.3.Pres/Fut	_	_	_	_
старик	_	N.Masc.Anim	B1	LM	1	старик	Nom.Sing	_	_	_	_
старик	_	N.Masc.Anim	B1	LM	2	старики	Nom.Plur	_	_	_	_
старик	_	N.Masc.Anim	B1	LM	3	стариков	Acc.Plur	_	_	_	_
старинный	_	A	B1	LM	1	старинный	Nom.Masc.Sing	_	_	_	_
старинный	_	A	B1	LM	2	старинные	Nom.Plur	_	_	_	_
старинный	_	A	B1	LM	3	старинного	Gen.Masc.Sing	_	_	_	_
стипендия	_	N.Fem.Inan	B1	LM	1	стипендию	Acc.Sing	_	_	_	_
стипендия	_	N.Fem.Inan	B1	LM	2	стипендий	Gen.Plur	_	_	_	_
стипендия	_	N.Fem.Inan	B1	LM	3	стипендии	Nom.Plur	_	_	_	_
стирать	_	V	B1	LM	1	стирать	Inf	_	_	_	_
стирать	_	V	B1	LM	2	стирает	Sing.3.Pres/Fut	_	_	_	_
стирать	_	V	B1	LM	3	стираю	Sing.1.Pres/Fut	_	_	_	_
сторона	_	N.Fem.Inan	B1	LM	1	стороны	Gen.Sing	_	_	_	_
сторона	_	N.Fem.Inan	B1	LM	2	сторону	Acc.Sing	_	_	_	_
сторона	_	N.Fem.Inan	B1	LM	3	стороне	Loc.Sing	_	_	_	_
страдать	_	V	B1	LM	1	страдают	Plur.3.Pres/Fut	_	_	_	_
страдать	_	V	B1	LM	2	страдает	Sing.3.Pres/Fut	_	_	_	_
страдать	_	V	B1	LM	3	страдаю	Sing.1.Pres/Fut	_	_	_	_
странный	_	A	B1	LM	1	странно	Neut.Sing	_	_	_	_
странный	_	A	B1	LM	2	странное	Nom.Neut.Sing	_	_	_	_
странный	_	A	B1	LM	3	странный	Nom.Masc.Sing	_	_	_	_
страшный	_	A	B1	LM	1	страшно	Neut.Sing	_	_	_	_
страшный	_	A	B1	LM	2	страшного	Gen.Neut.Sing	_	_	_	_
страшный	_	A	B1	LM	3	страшное	Nom.Neut.Sing	_	_	_	_
стремиться	_	V	B1	LM	1	стремится	Sing.3.Pres/Fut	_	_	_	_
стремиться	_	V	B1	LM	2	стремятся	Plur.3.Pres/Fut	_	_	_	_
стремиться	_	V	B1	LM	3	стремился	Masc.Sing.Past	_	_	_	_
стройка	_	N.Fem.Inan	B1	LM	1	стройки	Gen.Sing	_	_	_	_
стройка	_	N.Fem.Inan	B1	LM	2	стройке	Loc.Sing	_	_	_	_
стройка	_	N.Fem.Inan	B1	LM	3	стройка	Nom.Sing	_	_	_	_
судьба	_	N.Fem.Inan	B1	LM	1	судьба	Nom.Sing	_	_	_	_
судьба	_	N.Fem.Inan	B1	LM	2	судьбы	Gen.Sing	_	_	_	_
судьба	_	N.Fem.Inan	B1	LM	3	судьбу	Acc.Sing	_	_	_	_
сухой	_	A	B1	MiP, LM, Поехали	1	сухого	Gen.Masc.Sing	_	_	_	_
сухой	_	A	B1	MiP, LM, Поехали	2	сухие	Nom.Plur	_	_	_	_
сухой	_	A	B1	MiP, LM, Поехали	3	сухой	Nom.Masc.Sing	_	_	_	_
существовать	_	V	B1	LM	1	существует	Sing.3.Pres/Fut	_	_	_	_
существовать	_	V	B1	LM	2	существуют	Plur.3.Pres/Fut	_	_	_	_
существовать	_	V	B1	LM	3	существовать	Inf	_	_	_	_
сфотографироваться	_	V	B1	MiP, LM	1	сфотографироваться	Inf	_	_	_	_
сфотографироваться	_	V	B1	MiP, LM	2	сфотографировался	Masc.Sing.Past	_	_	_	_
сцена	_	N.Fem.Inan	B1	LM	1	сцене	Loc.Sing	_	_	_	_
сцена	_	N.Fem.Inan	B1	LM	2	сцену	Acc.Sing	_	_	_	_
сцена	_	N.Fem.Inan	B1	LM	3	сцены	Gen.Sing	_	_	_	_
счет	_	N.Masc.Inan	B1	MiP, LM	1	счёт	Acc.Sing	_	_	_	_
счет	_	N.Masc.Inan	B1	MiP, LM	2	счёта	Gen.Sing	_	_	_	_
счет	_	N.Masc.Inan	B1	MiP, LM	3	счёте	Loc.Sing	_	_	_	_
считать	_	V	B1	Golosa, LM	1	считаю	Sing.1.Pres/Fut	_	_	_	_
считать	_	V	B1	Golosa, LM	2	считаете	Plur.2.Pres/Fut	_	_	_	_
считать	_	V	B1	Golosa, LM	3	считают	Plur.3.Pres/Fut	_	_	_	_
сшивать	_	V	B1	LM	1	сшивать	Inf	_	_	_	_
съезд	_	N.Masc.Inan	B1	LM	1	съезда	Gen.Sing	_	_	_	_
съезд	_	N.Masc.Inan	B1	LM	2	съезде	Loc.Sing	_	_	_	_
съезд	_	N.Masc.Inan	B1	LM	3	съезд	Nom.Sing	_	_	_	_
таблетка	_	N.Fem.Inan	B1	Golosa, LM	1	таблетки	Nom.Plur	_	_	_	_
таблетка	_	N.Fem.Inan	B1	Golosa, LM	2	таблетка	Nom.Sing	_	_	_	_
таблетка	_	N.Fem.Inan	B1	Golosa, LM	3	таблеток	Gen.Plur	_	_	_	_
тайна	_	N.Fem.Inan	B1	LM	1	тайна	Nom.Sing	_	_	_	_
тайна	_	N.Fem.Inan	B1	LM	2	тайну	Acc.Sing	_	_	_	_
тайна	_	N.Fem.Inan	B1	LM	3	тайны	Gen.Sing	_	_	_	_
таможенный	_	A	B1	LM	1	таможенном	Loc.Masc.Sing	_	_	_	_
таможенный	_	A	B1	LM	2	таможенные	Inan.Acc.Plur	_	_	_	_
таможенный	_	A	B1	LM	3	таможенного	Gen.Masc.Sing	_	_	_	_
таможня	_	N.Fem.Inan	B1	Golosa, MiP, LM	1	таможни	Gen.Sing	_	_	_	_
таможня	_	N.Fem.Inan	B1	Golosa, MiP, LM	2	таможню	Acc.Sing	_	_	_	_
таможня	_	N.Fem.Inan	B1	Golosa, MiP, LM	3	таможне	Loc.Sing	_	_	_	_
творчество	_	N.Neut.Inan	B1	LM	1	творчества	Gen.Sing	_	_	_	_
творчество	_	N.Neut.Inan	B1	LM	2	творчестве	Loc.Sing	_	_	_	_
творчество	_	N.Neut.Inan	B1	LM	3	творчество	Nom.Sing	_	_	_	_
тема	_	N.Fem.Inan	B1	MiP, LM	1	тему	Acc.Sing	_	_	_	_
тема	_	N.Fem.Inan	B1	MiP, LM	2	тема	Nom.Sing	_	_	_	_
