Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
выпуск	_	N.Masc.Inan	B2	LM	3	выпуске	Loc.Sing	_	_	_	_
выпускник	_	N.Masc.Anim	B2	LM	1	выпускников	Gen.Plur	_	_	_	_
выпускник	_	N.Masc.Anim	B2	LM	2	выпускники	Nom.Plur	_	_	_	_
выпускник	_	N.Masc.Anim	B2	LM	3	выпускник	Nom.Sing	_	_	_	_
выразительный	_	A	B2	LM	1	выразительные	Inan.Acc.Plur	_	_	_	_
выразительный	_	A	B2	LM	2	выразительное	Nom.Neut.Sing	_	_	_	_
выразительный	_	A	B2	LM	3	выразительных	Gen.Plur	_	_	_	_
высказывать	_	V	B2	LM	1	высказывать	Inf	_	_	_	_
высказывать	_	V	B2	LM	2	высказывает	Sing.3.Pres/Fut	_	_	_	_
высказывать	_	V	B2	LM	3	высказываю	Sing.1.Pres/Fut	_	_	_	_
выслушивать	_	V	B2	LM	1	выслушивать	Inf	_	_	_	_
выслушивать	_	V	B2	LM	2	выслушивая	Pres/Fut	_	_	_	_
выслушивать	_	V	B2	LM	3	выслушивали	Plur.Past	_	_	_	_
высказывание	_	N.Neut.Inan	B2	LM	1	высказывания	Nom.Plur	_	_	_	_
высказывание	_	N.Neut.Inan	B2	LM	2	высказываний	Gen.Plur	_	_	_	_
высказывание	_	N.Neut.Inan	B2	LM	3	высказывание	Nom.Sing	_	_	_	_
высота	_	N.Fem.Inan	B2	LM	1	высоты	Gen.Sing	_	_	_	_
высота	_	N.Fem.Inan	B2	LM	2	высоту	Acc.Sing	_	_	_	_
высота	_	N.Fem.Inan	B2	LM	3	высоте	Loc.Sing	_	_	_	_
высотный	_	A	B2	LM	1	высотный	Nom.Masc.Sing	_	_	_	_
высотный	_	A	B2	LM	2	высотном	Loc.Masc.Sing	_	_	_	_
высотный	_	A	B2	LM	3	высотных	Loc.Plur	_	_	_	_
высушивать	_	V	B2	LM	1	высушивая	Pres/Fut	_	_	_	_
высыхать	_	A	B2	LM	1	высыхающей	Gen.Fem.Sing	_	_	_	_
высыхать	_	V	B2	LM	2	высыхали	Plur.Past	_	_	_	_
высыхать	_	V	B2	LM	3	высыхала	Fem.Sing.Past	_	_	_	_
вытаскивать	_	V	B2	LM	1	вытаскивать	Inf	_	_	_	_
вытаскивать	_	V	B2	LM	2	вытаскивали	Plur.Past	_	_	_	_
вытаскивать	_	V	B2	LM	3	вытаскивает	Sing.3.Pres/Fut	_	_	_	_
вытирать	_	V	B2	LM	1	вытирала	Fem.Sing.Past	_	_	_	_
вытирать	_	V	B2	LM	2	вытирая	Pres/Fut	_	_	_	_
вытирать	_	V	B2	LM	3	вытирать	Inf	_	_	_	_
вышивать	_	V	B2	LM	1	вышивала	Fem.Sing.Past	_	_	_	_
выяснять	_	V	B2	Golosa, LM	1	выяснять	Inf	_	_	_	_
выяснять	_	V	B2	Golosa, LM	2	выясняли	Plur.Past	_	_	_	_
выяснять	_	V	B2	Golosa, LM	3	выясняя	Pres/Fut	_	_	_	_
выходной	_	N.Masc.Inan	B2	Golosa, LM	1	выходные	Acc.Plur	_	_	_	_
выходной	_	N.Masc.Inan	B2	Golosa, LM	2	выходных	Gen.Plur	_	_	_	_
выходной	_	N.Masc.Inan	B2	Golosa, LM	3	выходной	Nom.Sing	_	_	_	_
вязать	_	V	B2	Golosa, LM	1	вязать	Inf	_	_	_	_
вязать	_	A	B2	Golosa, LM	2	вязанную	Acc.Fem.Sing	_	_	_	_
вязать	_	V	B2	Golosa, LM	3	вязала	Fem.Sing.Past	_	_	_	_
вянуть	_	V	B2	LM	1	вянет	Sing.3.Pres/Fut	_	_	_	_
вьетнамец	_	N.Masc.Anim	B2	LM	1	вьетнамцами	Ins.Plur	_	_	_	_
вьетнамец	_	N.Masc.Anim	B2	LM	2	вьетнамцы	Nom.Plur	_	_	_	_
вьетнамец	_	N.Masc.Anim	B2	LM	3	вьетнамцев	Gen.Plur	_	_	_	_
вьющийся	_	A	B2	LM	1	вьющихся	Gen.Plur	_	_	_	_
вьющийся	_	A	B2	LM	2	вьющиеся	Nom.Plur	_	_	_	_
вязаный	_	A	B2	LM	1	вязаной	Loc.Fem.Sing	_	_	_	_
вязаный	_	A	B2	LM	2	вязаная	Nom.Fem.Sing	_	_	_	_
гарантировать	_	V	B2	LM	1	гарантирует	Sing.3.Pres/Fut	_	_	_	_
гарантировать	_	V	B2	LM	2	гарантировать	Inf	_	_	_	_
гарантировать	_	V	B2	LM	3	гарантируют	Plur.3.Pres/Fut	_	_	_	_
гасить	_	V	B2	LM	1	гасят	Plur.3.Pres/Fut	_	_	_	_
гасить	_	A	B2	LM	2	гасимых	Gen.Plur	_	_	_	_
газопровод	_	N.Masc.Inan	B2	LM	1	газопровода	Gen.Sing	_	_	_	_
гаснуть	_	V	B2	LM	1	гасли	Plur.Past	_	_	_	_
гаснуть	_	V	B2	LM	2	гаснет	Sing.3.Pres/Fut	_	_	_	_
гаснуть	_	V	B2	LM	3	гаснул	Masc.Sing.Past	_	_	_	_
гарантия	_	N.Fem.Inan	B2	LM	1	гарантия	Nom.Sing	_	_	_	_
гарантия	_	N.Fem.Inan	B2	LM	2	гарантий	Gen.Plur	_	_	_	_
гарантия	_	N.Fem.Inan	B2	LM	3	гарантии	Gen.Sing	_	_	_	_
гардероб	_	N.Masc.Inan	B2	Golosa, LM	1	гардероб	Acc.Sing	_	_	_	_
гардероб	_	N.Masc.Inan	B2	Golosa, LM	2	гардероба	Gen.Sing	_	_	_	_
гардероб	_	N.Masc.Inan	B2	Golosa, LM	3	гардеробе	Loc.Sing	_	_	_	_
гармоничный	_	A	B2	LM	1	гармоничное	Nom.Neut.Sing	_	_	_	_
гармоничный	_	A	B2	LM	2	гармоничны	Plur	_	_	_	_
гарнир	_	N.Masc.Inan	B2	LM	1	гарнир	Nom.Sing	_	_	_	_
гарнир	_	N.Masc.Inan	B2	LM	2	гарниром	Ins.Sing	_	_	_	_
гарнир	_	N.Masc.Inan	B2	LM	3	гарнира	Gen.Sing	_	_	_	_
гибнуть	_	V	B2	LM	1	гибнет	Sing.3.Pres/Fut	_	_	_	_
гибнуть	_	V	B2	LM	2	гибнут	Plur.3.Pres/Fut	_	_	_	_
гибнуть	_	A	B2	LM	3	гибнущей	Dat.Fem.Sing	_	_	_	_
гладить	_	V	B2	LM	1	гладить	Inf	_	_	_	_
гладить	_	V	B2	LM	2	гладила	Fem.Sing.Past	_	_	_	_
гладить	_	V	B2	LM	3	гладя	Pres/Fut	_	_	_	_
гастроль	_	N.Fem.Inan	B2	LM	1	гастролях	Loc.Plur	_	_	_	_
гвоздик	_	N.Masc.Inan	B2	LM	1	гвоздика	Gen.Sing	_	_	_	_
гвоздик	_	N.Masc.Inan	B2	LM	2	гвоздику	Dat.Sing	_	_	_	_
гвоздь	_	N.Masc.Inan	B2	LM	1	гвоздь	Acc.Sing	_	_	_	_
гвоздь	_	N.Masc.Inan	B2	LM	2	гвоздей	Gen.Plur	_	_	_	_
гвоздь	_	N.Masc.Inan	B2	LM	3	гвоздём	Ins.Sing	_	_	_	_
гель	_	N.Masc.Inan	B2	LM	1	геля	Gen.Sing	_	_	_	_
гель	_	N.Masc.Inan	B2	LM	2	гель	Acc.Sing	_	_	_	_
гель	_	N.Masc.Inan	B2	LM	3	гелем	Ins.Sing	_	_	_	_
ген	_	N.Masc.Inan	B2	LM	1	генов	Gen.Plur	_	_	_	_
ген	_	N.Masc.Inan	B2	LM	2	гена	Gen.Sing	_	_	_	_
ген	_	N.Masc.Inan	B2	LM	3	гены	Nom.Plur	_	_	_	_
генетик	_	N.Masc.Anim	B2	LM	1	генетиками	Ins.Plur	_	_	_	_
генетик	_	N.Masc.Anim	B2	LM	2	генетиков	Gen.Plur	_	_	_	_
генетик	_	N.Masc.Anim	B2	LM	3	генетики	Nom.Plur	_	_	_	_
генетика	_	N.Fem.Inan	B2	LM	1	генетики	Gen.Sing	_	_	_	_
генетика	_	N.Fem.Inan	B2	LM	2	генетике	Loc.Sing	_	_	_	_
генетический	_	A	B2	LM	1	генетических	Gen.Plur	_	_	_	_
генетический	_	A	B2	LM	2	генетические	Nom.Plur	_	_	_	_
генетический	_	A	B2	LM	3	генетическом	Loc.Masc.Sing	_	_	_	_
гениальный	_	A	B2	LM	1	гениальная	Nom.Fem.Sing	_	_	_	_
гениальный	_	A	B2	LM	2	гениальный	Nom.Masc.Sing	_	_	_	_
гениальный	_	A	B2	LM	3	гениальные	Nom.Plur	_	_	_	_
гений	_	N.Masc.Anim	B2	LM	1	гений	Nom.Sing	_	_	_	_
гений	_	N.Masc.Anim	B2	LM	2	гения	Acc.Sing	_	_	_	_
гений	_	N.Masc.Anim	B2	LM	3	гению	Dat.Sing	_	_	_	_
геноцид	_	N.Masc.Inan	B2	LM	1	геноцид	Acc.Sing	_	_	_	_
героический	_	A	B2	LM	1	героический	Nom.Masc.Sing	_	_	_	_
героический	_	A	B2	LM	2	героической	Gen.Fem.Sing	_	_	_	_
гибель	_	N.Fem.Inan	B2	LM	1	гибели	Gen.Sing	_	_	_	_
гибель	_	N.Fem.Inan	B2	LM	2	гибель	Acc.Sing	_	_	_	_
гибель	_	N.Fem.Inan	B2	LM	3	гибелью	Ins.Sing	_	_	_	_
гибкий	_	A	B2	LM	1	гибкую	Acc.Fem.Sing	_	_	_	_
гибкий	_	A	B2	LM	2	гибкой	Ins.Fem.Sing	_	_	_	_
гибкий	_	A	B2	LM	3	гибкого	Gen.Neut.Sing	_	_	_	_
глохнуть	_	V	B2	LM	1	глохнет	Sing.3.Pres/Fut	_	_	_	_
гигантский	_	A	B2	LM	1	гигантских	Gen.Plur	_	_	_	_
гигантский	_	A	B2	LM	2	гигантский	Nom.Masc.Sing	_	_	_	_
гигантский	_	A	B2	LM	3	гигантские	Nom.Plur	_	_	_	_
гидроэлектростанция	_	N.Fem.Inan	B2	LM	1	гидроэлектростанцию	Acc.Sing	_	_	_	_
гимн	_	N.Masc.Inan	B2	LM	1	гимн	Acc.Sing	_	_	_	_
гимн	_	N.Masc.Inan	B2	LM	2	гимны	Acc.Plur	_	_	_	_
гимн	_	N.Masc.Inan	B2	LM	3	гимном	Ins.Sing	_	_	_	_
гимнаст	_	N.Masc.Anim	B2	LM	1	гимнасты	Nom.Plur	_	_	_	_
гимнаст	_	N.Masc.Anim	B2	LM	2	гимнаст	Nom.Sing	_	_	_	_
гимнастка	_	N.Fem.Anim	B2	LM	1	гимнастки	Gen.Sing	_	_	_	_
гимнастка	_	N.Fem.Anim	B2	LM	2	гимнастка	Nom.Sing	_	_	_	_
гинеколог	_	N.Masc.Anim	B2	LM	1	гинекологу	Dat.Sing	_	_	_	_
гитарист	_	N.Masc.Anim	B2	LM	1	гитариста	Gen.Sing	_	_	_	_
гитарист	_	N.Masc.Anim	B2	LM	2	гитаристом	Ins.Sing	_	_	_	_
гитарист	_	N.Masc.Anim	B2	LM	3	гитаристов	Gen.Plur	_	_	_	_
гнать	_	V	B2	LM	1	гонит	Sing.3.Pres/Fut	_	_	_	_
гнать	_	V	B2	LM	2	гнать	Inf	_	_	_	_
гнать	_	V	B2	LM	3	гнал	Masc.Sing.Past	_	_	_	_
гладкий	_	A	B2	LM	1	гладкая	Nom.Fem.Sing	_	_	_	_
гладкий	_	A	B2	LM	2	гладкой	Ins.Fem.Sing	_	_	_	_
гладкий	_	A	B2	LM	3	гладкими	Ins.Plur	_	_	_	_
глина	_	N.Fem.Inan	B2	LM	1	глины	Gen.Sing	_	_	_	_
глина	_	N.Fem.Inan	B2	LM	2	глиной	Ins.Sing	_	_	_	_
глина	_	N.Fem.Inan	B2	LM	3	глине	Loc.Sing	_	_	_	_
гнаться	_	V	B2	LM	1	гналась	Fem.Sing.Past	_	_	_	_
глубина	_	N.Fem.Inan	B2	LM	1	глубине	Loc.Sing	_	_	_	_
глубина	_	N.Fem.Inan	B2	LM	2	глубину	Acc.Sing	_	_	_	_
глубина	_	N.Fem.Inan	B2	LM	3	глубины	Gen.Sing	_	_	_	_
глупость	_	N.Fem.Inan	B2	LM	1	глупость	Nom.Sing	_	_	_	_
глупость	_	N.Fem.Inan	B2	LM	2	глупости	Acc.Plur	_	_	_	_
глупость	_	N.Fem.Inan	B2	LM	3	глупостью	Ins.Sing	_	_	_	_
глухой	_	A	B2	LM	1	глухой	Nom.Masc.Sing	_	_	_	_
глухой	_	A	B2	LM	2	глухих	Gen.Plur	_	_	_	_
глухой	_	A	B2	LM	3	глухую	Acc.Fem.Sing	_	_	_	_
голодать	_	V	B2	LM	1	голодали	Plur.Past	_	_	_	_
голодать	_	V	B2	LM	2	голодая	Pres/Fut	_	_	_	_
голодать	_	A	B2	LM	3	голодающему	Dat.Masc.Sing	_	_	_	_
грабить	_	V	B2	LM	1	грабить	Inf	_	_	_	_
грабить	_	V	B2	LM	2	грабит	Sing.3.Pres/Fut	_	_	_	_
грабить	_	V	B2	LM	3	грабили	Plur.Past	_	_	_	_
граничить	_	V	B2	LM	1	граничит	Sing.3.Pres/Fut	_	_	_	_
граничить	_	A	B2	LM	2	граничащая	Nom.Fem.Sing	_	_	_	_
гнездо	_	N.Neut.Inan	B2	LM	1	гнёзда	Acc.Plur	_	_	_	_
гнездо	_	N.Neut.Inan	B2	LM	2	гнездо	Nom.Sing	_	_	_	_
гнездо	_	N.Neut.Inan	B2	LM	3	гнезда	Gen.Sing	_	_	_	_
гнилой	_	A	B2	LM	1	гнилым	Ins.Masc.Sing	_	_	_	_
гнилой	_	A	B2	LM	2	гнилая	Nom.Fem.Sing	_	_	_	_
гнилой	_	A	B2	LM	3	гнилыми	Ins.Plur	_	_	_	_
годовщина	_	N.Fem.Inan	B2	LM	1	годовщиной	Ins.Sing	_	_	_	_
годовщина	_	N.Fem.Inan	B2	LM	2	годовщине	Dat.Sing	_	_	_	_
годовщина	_	N.Fem.Inan	B2	LM	3	годовщину	Acc.Sing	_	_	_	_
гол	_	N.Masc.Inan	B2	LM	1	голы	Nom.Plur	_	_	_	_
гол	_	N.Masc.Inan	B2	LM	2	гола	Gen.Sing	_	_	_	_
гол	_	N.Masc.Inan	B2	LM	3	голов	Gen.Plur	_	_	_	_
голод	_	N.Masc.Inan	B2	MiP, LM	1	голода	Gen.Sing	_	_	_	_
голод	_	N.Masc.Inan	B2	MiP, LM	2	голод	Nom.Sing	_	_	_	_
голод	_	N.Masc.Inan	B2	MiP, LM	3	голоду	Dat.Sing	_	_	_	_
греть	_	V	B2	LM	1	греть	Inf	_	_	_	_
греть	_	V	B2	LM	2	грела	Fem.Sing.Past	_	_	_	_
греть	_	V	B2	LM	3	грел	Masc.Sing.Past	_	_	_	_
гололед	_	N.Masc.Inan	B2	LM	1	гололёд	Nom.Sing	_	_	_	_
голубь	_	N.Masc.Anim	B2	LM	1	голуби	Nom.Plur	_	_	_	_
голубь	_	N.Masc.Anim	B2	LM	2	голубь	Nom.Sing	_	_	_	_
голубь	_	N.Masc.Anim	B2	LM	3	голубями	Ins.Plur	_	_	_	_
голый	_	A	B2	LM	1	голые	Nom.Plur	_	_	_	_
голый	_	A	B2	LM	2	голой	Ins.Fem.Sing	_	_	_	_
голый	_	A	B2	LM	3	голый	Nom.Masc.Sing	_	_	_	_
гольф	_	N.Masc.Inan	B2	Golosa, LM	1	гольфа	Gen.Sing	_	_	_	_
гольф	_	N.Masc.Inan	B2	Golosa, LM	2	гольф	Acc.Sing	_	_	_	_
гольф	_	N.Masc.Inan	B2	Golosa, LM	3	гольфу	Dat.Sing	_	_	_	_
гонка	_	N.Fem.Inan	B2	LM	1	гонка	Nom.Sing	_	_	_	_
гонка	_	N.Fem.Inan	B2	LM	2	гонке	Loc.Sing	_	_	_	_
гонка	_	N.Fem.Inan	B2	LM	3	гонок	Gen.Plur	_	_	_	_
горизонтальный	_	A	B2	LM	1	горизонтальных	Gen.Plur	_	_	_	_
горизонтальный	_	A	B2	LM	2	горизонтальные	Nom.Plur	_	_	_	_
горизонтальный	_	A	B2	LM	3	горизонтальную	Acc.Fem.Sing	_	_	_	_
горничная	_	N.Fem.Anim	B2	LM	1	горничных	Acc.Plur	_	_	_	_
горный	_	A	B2	LM	1	горных	Gen.Plur	_	_	_	_
горный	_	A	B2	LM	2	горной	Loc.Fem.Sing	_	_	_	_
горный	_	A	B2	LM	3	горного	Gen.Masc.Sing	_	_	_	_
горчица	_	N.Fem.Inan	B2	Golosa, LM	1	горчицы	Gen.Sing	_	_	_	_
госпиталь	_	N.Masc.Inan	B2	LM	1	госпиталя	Gen.Sing	_	_	_	_
госпиталь	_	N.Masc.Inan	B2	LM	2	госпиталь	Nom.Sing	_	_	_	_
госпиталь	_	N.Masc.Inan	B2	LM	3	госпиталях	Loc.Plur	_	_	_	_
гостиная	_	N.Fem.Inan	B2	Golosa, MiP, LM	1	гостиной	Loc.Sing	_	_	_	_
гостиная	_	N.Fem.Inan	B2	Golosa, MiP, LM	2	гостиная	Nom.Sing	_	_	_	_
гостиная	_	N.Fem.Inan	B2	Golosa, MiP, LM	3	гостиную	Acc.Sing	_	_	_	_
греться	_	V	B2	LM	1	греется	Sing.3.Pres/Fut	_	_	_	_
греться	_	V	B2	LM	2	греюсь	Sing.1.Pres/Fut	_	_	_	_
греться	_	V	B2	LM	3	грейся	Imper.Sing.2	_	_	_	_
град	_	N.Masc.Inan	B2	Golosa, LM	1	град	Nom.Sing	_	_	_	_
град	_	N.Masc.Inan	B2	Golosa, LM	2	градом	Ins.Sing	_	_	_	_
град	_	N.Masc.Inan	B2	Golosa, LM	3	града	Gen.Sing	_	_	_	_
градусник	_	N.Masc.Inan	B2	LM	1	градусником	Ins.Sing	_	_	_	_
гражданский	_	A	B2	LM	1	гражданской	Gen.Fem.Sing	_	_	_	_
гражданский	_	A	B2	LM	2	гражданских	Gen.Plur	_	_	_	_
гражданский	_	A	B2	LM	3	гражданского	Gen.Neut.Sing	_	_	_	_
грамотный	_	A	B2	LM	1	грамотный	Nom.Masc.Sing	_	_	_	_
грамотный	_	A	B2	LM	2	грамотные	Nom.Plur	_	_	_	_
грамотный	_	A	B2	LM	3	грамотно	Neut.Sing	_	_	_	_
гранит	_	N.Masc.Inan	B2	LM	1	гранита	Gen.Sing	_	_	_	_
гранит	_	N.Masc.Inan	B2	LM	2	гранит	Nom.Sing	_	_	_	_
грубить	_	V	B2	LM	1	грубит	Sing.3.Pres/Fut	_	_	_	_
графика	_	N.Fem.Inan	B2	LM	1	графика	Nom.Sing	_	_	_	_
графика	_	N.Fem.Inan	B2	LM	2	графики	Gen.Sing	_	_	_	_
графика	_	N.Fem.Inan	B2	LM	3	графике	Loc.Sing	_	_	_	_
грек	_	N.Masc.Anim	B2	LM	1	греков	Gen.Plur	_	_	_	_
грек	_	N.Masc.Anim	B2	LM	2	греки	Nom.Plur	_	_	_	_
грек	_	N.Masc.Anim	B2	LM	3	грек	Nom.Sing	_	_	_	_
грустить	_	V	B2	LM	1	грущу	Sing.1.Pres/Fut	_	_	_	_
грустить	_	V	B2	LM	2	грустить	Inf	_	_	_	_
грустить	_	V	B2	LM	3	грустили	Plur.Past	_	_	_	_
грусть	_	N.Fem.Inan	B2	LM	1	грустью	Ins.Sing	_	_	_	_
грусть	_	N.Fem.Inan	B2	LM	2	грусти	Gen.Sing	_	_	_	_
грусть	_	N.Fem.Inan	B2	LM	3	грусть	Acc.Sing	_	_	_	_
грех	_	N.Masc.Inan	B2	LM	1	греха	Gen.Sing	_	_	_	_
грех	_	N.Masc.Inan	B2	LM	2	грехах	Loc.Plur	_	_	_	_
грех	_	N.Masc.Inan	B2	LM	3	грех	Acc.Sing	_	_	_	_
гречанка	_	N.Fem.Anim	B2	LM	1	гречанка	Nom.Sing	_	_	_	_
гречка	_	N.Fem.Inan	B2	LM	1	гречку	Acc.Sing	_	_	_	_
гречка	_	N.Fem.Inan	B2	LM	2	гречка	Nom.Sing	_	_	_	_
гриб	_	N.Masc.Inan	B2	Golosa, MiP, LM	1	грибов	Gen.Plur	_	_	_	_
гриб	_	N.Masc.Inan	B2	Golosa, MiP, LM	2	грибы	Acc.Plur	_	_	_	_
гриб	_	N.Masc.Inan	B2	Golosa, MiP, LM	3	грибами	Ins.Plur	_	_	_	_
гроб	_	N.Masc.Inan	B2	LM	1	гроб	Acc.Sing	_	_	_	_
гроб	_	N.Masc.Inan	B2	LM	2	гроба	Gen.Sing	_	_	_	_
гроб	_	N.Masc.Inan	B2	LM	3	гробу	Loc.Sing	_	_	_	_
гроза	_	N.Fem.Inan	B2	Golosa, LM	1	грозу	Acc.Sing	_	_	_	_
гроза	_	N.Fem.Inan	B2	Golosa, LM	2	гроза	Nom.Sing	_	_	_	_
гроза	_	N.Fem.Inan	B2	Golosa, LM	3	грозы	Nom.Plur	_	_	_	_
гром	_	N.Masc.Inan	B2	LM	1	гром	Nom.Sing	_	_	_	_
гром	_	N.Masc.Inan	B2	LM	2	громом	Ins.Sing	_	_	_	_
гром	_	N.Masc.Inan	B2	LM	3	грома	Gen.Sing	_	_	_	_
громадный	_	A	B2	LM	1	громадный	Nom.Masc.Sing	_	_	_	_
громадный	_	A	B2	LM	2	громадное	Nom.Neut.Sing	_	_	_	_
громадный	_	A	B2	LM	3	громадная	Nom.Fem.Sing	_	_	_	_
деградировать	_	A	B2	LM	1	деградирующих	Loc.Plur	_	_	_	_
деградировать	_	A	B2	LM	2	деградировавшие	Nom.Plur	_	_	_	_
груз	_	N.Masc.Inan	B2	LM	1	грузов	Gen.Plur	_	_	_	_
груз	_	N.Masc.Inan	B2	LM	2	груз	Acc.Sing	_	_	_	_
груз	_	N.Masc.Inan	B2	LM	3	грузом	Ins.Sing	_	_	_	_
грузин	_	N.Masc.Anim	B2	LM	1	грузины	Nom.Plur	_	_	_	_
грузин	_	N.Masc.Anim	B2	LM	2	грузин	Nom.Sing	_	_	_	_
грузовик	_	N.Masc.Inan	B2	LM	1	грузовиков	Gen.Plur	_	_	_	_
грузовик	_	N.Masc.Inan	B2	LM	2	грузовика	Gen.Sing	_	_	_	_
грузовик	_	N.Masc.Inan	B2	LM	3	грузовик	Nom.Sing	_	_	_	_
демонстрировать	_	V	B2	LM	1	демонстрирует	Sing.3.Pres/Fut	_	_	_	_
демонстрировать	_	V	B2	LM	2	демонстрируют	Plur.3.Pres/Fut	_	_	_	_
демонстрировать	_	V	B2	LM	3	демонстрируя	Pres/Fut	_	_	_	_
держаться	_	V	B2	LM	1	держась	Pres/Fut	_	_	_	_
держаться	_	V	B2	LM	2	держится	Sing.3.Pres/Fut	_	_	_	_
держаться	_	V	B2	LM	3	держался	Masc.Sing.Past	_	_	_	_
груша	_	N.Fem.Inan	B2	LM, Поехали	1	грушами	Ins.Plur	_	_	_	_
груша	_	N.Fem.Inan	B2	LM, Поехали	2	груша	Nom.Sing	_	_	_	_
груша	_	N.Fem.Inan	B2	LM, Поехали	3	груш	Gen.Plur	_	_	_	_
грязь	_	N.Fem.Inan	B2	LM	1	грязь	Acc.Sing	_	_	_	_
грязь	_	N.Fem.Inan	B2	LM	2	грязи	Gen.Sing	_	_	_	_
грязь	_	N.Fem.Inan	B2	LM	3	грязью	Ins.Sing	_	_	_	_
губа	_	N.Fem.Inan	B2	Golosa, MiP, LM	1	губы	Acc.Plur	_	_	_	_
губа	_	N.Fem.Inan	B2	Golosa, MiP, LM	2	губами	Ins.Plur	_	_	_	_
губа	_	N.Fem.Inan	B2	Golosa, MiP, LM	3	губ	Gen.Plur	_	_	_	_
губернатор	_	N.Masc.Anim	B2	LM	1	губернатор	Nom.Sing	_	_	_	_
губернатор	_	N.Masc.Anim	B2	LM	2	губернатора	Gen.Sing	_	_	_	_
губернатор	_	N.Masc.Anim	B2	LM	3	губернатором	Ins.Sing	_	_	_	_
гуманный	_	A	B2	LM	1	гуманное	Nom.Neut.Sing	_	_	_	_
гуманный	_	A	B2	LM	2	гуманными	Ins.Plur	_	_	_	_
гуманный	_	A	B2	LM	3	гуманным	Ins.Neut.Sing	_	_	_	_
густой	_	A	B2	LM	1	гуще	Comp	_	_	_	_
густой	_	A	B2	LM	2	густых	Gen.Plur	_	_	_	_
густой	_	A	B2	LM	3	густыми	Ins.Plur	_	_	_	_
гусь	_	N.Masc.Anim	B2	LM	1	гусь	Nom.Sing	_	_	_	_
гусь	_	N.Masc.Anim	B2	LM	2	гуся	Acc.Sing	_	_	_	_
гусь	_	N.Masc.Anim	B2	LM	3	гуси	Nom.Plur	_	_	_	_
гуща	_	N.Fem.Inan	B2	LM	1	гущу	Acc.Sing	_	_	_	_
гуща	_	N.Fem.Inan	B2	LM	2	гуще	Loc.Sing	_	_	_	_
давление	_	N.Neut.Inan	B2	LM	1	давления	Gen.Sing	_	_	_	_
давление	_	N.Neut.Inan	B2	LM	2	давление	Nom.Sing	_	_	_	_
давление	_	N.Neut.Inan	B2	LM	3	давлением	Ins.Sing	_	_	_	_
дагестанец	_	N.Masc.Anim	B2	LM	1	дагестанцами	Ins.Plur	_	_	_	_
дальновидный	_	A	B2	LM	1	дальновиден	Masc.Sing	_	_	_	_
данные	_	N.Inan	B2	LM	1	данных	Gen.Plur	_	_	_	_
данные	_	N.Inan	B2	LM	2	данным	Dat.Plur	_	_	_	_
данные	_	N.Inan	B2	LM	3	данные	Nom.Plur	_	_	_	_
данный	_	A	B2	LM	1	данном	Loc.Masc.Sing	_	_	_	_
данный	_	A	B2	LM	2	данный	Inan.Acc.Masc.Sing	_	_	_	_
данный	_	A	B2	LM	3	данной	Loc.Fem.Sing	_	_	_	_
дворник	_	N.Masc.Anim	B2	LM	1	дворника	Gen.Sing	_	_	_	_
дворник	_	N.Masc.Anim	B2	LM	2	дворнику	Dat.Sing	_	_	_	_
дворник	_	N.Masc.Inan	B2	LM	3	дворники	Nom.Plur	_	_	_	_
дворянин	_	N.Masc.Anim	B2	LM	1	дворяне	Nom.Plur	_	_	_	_
дворянин	_	N.Masc.Anim	B2	LM	2	дворянина	Gen.Sing	_	_	_	_
дворянин	_	N.Masc.Anim	B2	LM	3	дворян	Gen.Plur	_	_	_	_
дворянский	_	A	B2	LM	1	дворянское	Nom.Neut.Sing	_	_	_	_
дворянский	_	A	B2	LM	2	дворянского	Gen.Neut.Sing	_	_	_	_
дворянский	_	A	B2	LM	3	дворянским	Ins.Masc.Sing	_	_	_	_
двоюродный	_	A	B2	Golosa, LM	1	двоюродный	Nom.Masc.Sing	_	_	_	_
двоюродный	_	A	B2	Golosa, LM	2	двоюродного	Gen.Masc.Sing	_	_	_	_
